x,y,lightness
194,109,0.8
195,109,0.8
196,109,0.82
197,109,0.88
19,110,0.81
20,110,0.67
21,110,0.52
52,110,0.62
53,110,0.89
54,110,0.77
55,110,0.66
56,110,0.71
57,110,0.83
58,110,0.71
59,110,0.59
60,110,0.74
61,110,0.8
62,110,0.68
63,110,0.7
64,110,0.71
65,110,0.71
66,110,0.77
67,110,0.78
68,110,0.67
69,110,0.6
70,110,0.6
71,110,0.61
72,110,0.74
73,110,0.67
74,110,0.6
75,110,0.62
76,110,0.67
77,110,0.74
78,110,0.77
79,110,0.74
80,110,0.71
81,110,0.77
82,110,0.67
83,110,0.58
84,110,0.67
85,110,0.73
86,110,0.68
87,110,0.6
88,110,0.7
89,110,0.71
90,110,0.71
91,110,0.73
92,110,0.86
93,110,0.89
94,110,0.88
95,110,0.86
96,110,0.8
97,110,0.84
98,110,0.8
99,110,0.51
129,110,0.63
130,110,0.69
131,110,0.8
132,110,0.82
133,110,0.79
134,110,0.73
135,110,0.69
136,110,0.74
137,110,0.81
138,110,0.68
139,110,0.55
140,110,0.61
141,110,0.68
142,110,0.63
143,110,0.55
144,110,0.63
145,110,0.54
146,110,0.54
147,110,0.56
148,110,0.59
149,110,0.62
150,110,0.59
151,110,0.6
152,110,0.71
153,110,0.67
154,110,0.66
155,110,0.59
156,110,0.64
157,110,0.62
158,110,0.57
159,110,0.55
161,110,0.57
162,110,0.55
166,110,0.5
168,110,0.56
169,110,0.77
170,110,0.8
171,110,0.75
172,110,0.81
173,110,0.79
174,110,0.75
175,110,0.71
176,110,0.75
177,110,0.68
178,110,0.6
194,110,0.69
195,110,0.84
196,110,0.94
197,110,0.8
18,111,0.69
19,111,0.72
20,111,0.54
33,111,0.55
34,111,0.66
35,111,0.74
36,111,0.77
37,111,0.81
38,111,0.81
39,111,0.8
40,111,0.8
41,111,0.79
42,111,0.76
43,111,0.75
44,111,0.73
45,111,0.74
46,111,0.73
47,111,0.74
48,111,0.69
49,111,0.75
50,111,0.76
51,111,0.81
52,111,0.89
53,111,0.85
54,111,0.74
55,111,0.67
56,111,0.66
57,111,0.73
58,111,0.73
59,111,0.65
60,111,0.71
61,111,0.81
62,111,0.79
63,111,0.75
64,111,0.56
65,111,0.57
66,111,0.66
67,111,0.69
68,111,0.59
69,111,0.55
70,111,0.6
71,111,0.64
72,111,0.67
73,111,0.62
74,111,0.58
75,111,0.51
76,111,0.58
77,111,0.74
78,111,0.74
79,111,0.64
80,111,0.7
81,111,0.71
82,111,0.71
83,111,0.72
84,111,0.77
85,111,0.72
86,111,0.67
87,111,0.79
88,111,0.69
89,111,0.67
90,111,0.7
91,111,0.7
92,111,0.85
93,111,0.91
94,111,0.83
95,111,0.6
96,111,0.82
97,111,0.52
124,111,0.55
125,111,0.67
126,111,0.65
127,111,0.53
128,111,0.62
129,111,0.75
130,111,0.81
131,111,0.77
132,111,0.74
133,111,0.76
134,111,0.78
135,111,0.82
136,111,0.75
137,111,0.65
138,111,0.66
139,111,0.8
140,111,0.61
141,111,0.64
142,111,0.65
143,111,0.65
144,111,0.64
145,111,0.6
146,111,0.65
147,111,0.64
148,111,0.62
149,111,0.64
150,111,0.63
151,111,0.64
152,111,0.63
153,111,0.64
154,111,0.71
155,111,0.64
156,111,0.7
157,111,0.71
158,111,0.67
159,111,0.68
160,111,0.63
161,111,0.7
162,111,0.71
163,111,0.71
164,111,0.78
165,111,0.65
166,111,0.67
167,111,0.73
168,111,0.57
170,111,0.59
171,111,0.61
172,111,0.6
173,111,0.61
194,111,0.67
195,111,0.78
196,111,0.86
197,111,0.66
18,112,0.73
19,112,0.63
20,112,0.52
21,112,0.54
22,112,0.51
28,112,0.54
29,112,0.69
30,112,0.8
31,112,0.89
32,112,0.77
33,112,0.75
34,112,0.61
35,112,0.64
38,112,0.58
39,112,0.53
40,112,0.56
41,112,0.55
42,112,0.59
43,112,0.74
44,112,0.72
45,112,0.59
46,112,0.64
47,112,0.77
48,112,0.69
49,112,0.66
50,112,0.63
51,112,0.89
52,112,0.92
53,112,0.81
54,112,0.73
55,112,0.73
56,112,0.7
57,112,0.67
58,112,0.57
59,112,0.78
60,112,0.78
61,112,0.6
62,112,0.7
63,112,0.67
64,112,0.73
65,112,0.77
66,112,0.69
67,112,0.58
68,112,0.53
69,112,0.58
70,112,0.67
71,112,0.67
72,112,0.69
73,112,0.6
74,112,0.51
75,112,0.53
76,112,0.63
77,112,0.7
78,112,0.69
79,112,0.66
80,112,0.63
81,112,0.6
82,112,0.58
83,112,0.69
84,112,0.69
85,112,0.58
86,112,0.66
87,112,0.74
88,112,0.7
89,112,0.67
90,112,0.57
91,112,0.81
92,112,0.89
93,112,0.83
94,112,0.67
96,112,0.51
116,112,0.5
117,112,0.6
118,112,0.56
119,112,0.74
120,112,0.65
121,112,0.74
122,112,0.72
123,112,0.83
124,112,0.85
125,112,0.77
126,112,0.86
127,112,0.8
128,112,0.79
129,112,0.8
130,112,0.86
131,112,0.84
132,112,0.81
133,112,0.75
134,112,0.66
135,112,0.74
136,112,0.77
137,112,0.76
138,112,0.69
139,112,0.62
140,112,0.59
141,112,0.62
142,112,0.58
143,112,0.53
144,112,0.66
145,112,0.66
146,112,0.53
147,112,0.58
148,112,0.65
149,112,0.67
150,112,0.74
151,112,0.66
152,112,0.72
153,112,0.73
154,112,0.72
155,112,0.69
156,112,0.63
157,112,0.56
176,112,0.5
195,112,0.63
196,112,0.92
18,113,0.86
19,113,0.8
20,113,0.51
21,113,0.64
22,113,0.69
23,113,0.55
25,113,0.71
26,113,0.85
27,113,0.87
28,113,0.84
29,113,0.8
30,113,0.63
32,113,0.6
33,113,0.69
34,113,0.64
35,113,0.73
36,113,0.65
37,113,0.61
38,113,0.71
39,113,0.76
40,113,0.77
41,113,0.74
42,113,0.67
43,113,0.7
44,113,0.73
45,113,0.73
46,113,0.7
47,113,0.63
48,113,0.72
49,113,0.66
50,113,0.64
51,113,0.84
52,113,0.88
53,113,0.83
54,113,0.75
55,113,0.73
56,113,0.73
57,113,0.72
58,113,0.6
59,113,0.6
60,113,0.71
61,113,0.74
62,113,0.73
63,113,0.68
64,113,0.63
65,113,0.68
66,113,0.64
67,113,0.61
68,113,0.61
69,113,0.67
70,113,0.74
71,113,0.71
72,113,0.66
73,113,0.63
74,113,0.57
75,113,0.57
76,113,0.65
77,113,0.74
78,113,0.73
79,113,0.68
80,113,0.64
81,113,0.66
82,113,0.66
83,113,0.72
84,113,0.68
85,113,0.59
86,113,0.68
87,113,0.75
88,113,0.76
89,113,0.53
90,113,0.75
91,113,0.9
92,113,0.85
93,113,0.62
94,113,0.58
109,113,0.56
110,113,0.64
111,113,0.63
112,113,0.69
113,113,0.76
114,113,0.79
115,113,0.7
116,113,0.69
117,113,0.82
118,113,0.76
119,113,0.83
120,113,0.79
121,113,0.68
122,113,0.62
123,113,0.64
124,113,0.62
125,113,0.65
126,113,0.78
127,113,0.78
128,113,0.82
129,113,0.73
130,113,0.55
131,113,0.73
132,113,0.84
133,113,0.75
134,113,0.68
135,113,0.8
136,113,0.75
137,113,0.68
138,113,0.59
139,113,0.54
140,113,0.58
141,113,0.65
142,113,0.66
143,113,0.64
144,113,0.67
145,113,0.67
146,113,0.6
147,113,0.7
148,113,0.72
149,113,0.61
150,113,0.55
171,113,0.52
172,113,0.55
173,113,0.58
174,113,0.52
175,113,0.55
195,113,0.65
196,113,0.75
18,114,0.95
19,114,0.91
20,114,0.73
21,114,0.66
22,114,0.69
23,114,0.76
24,114,0.85
25,114,0.82
26,114,0.73
27,114,0.76
28,114,0.72
29,114,0.74
30,114,0.74
31,114,0.85
32,114,0.73
33,114,0.68
34,114,0.62
35,114,0.59
38,114,0.59
39,114,0.59
40,114,0.51
41,114,0.61
42,114,0.61
43,114,0.58
44,114,0.57
45,114,0.61
46,114,0.64
47,114,0.56
48,114,0.7
49,114,0.69
50,114,0.78
51,114,0.89
52,114,0.84
53,114,0.8
54,114,0.77
55,114,0.84
56,114,0.57
57,114,0.5
58,114,0.65
59,114,0.67
60,114,0.58
61,114,0.57
62,114,0.59
63,114,0.67
64,114,0.67
65,114,0.64
66,114,0.52
67,114,0.51
68,114,0.6
69,114,0.72
70,114,0.81
71,114,0.77
72,114,0.71
73,114,0.75
74,114,0.73
75,114,0.68
76,114,0.68
77,114,0.73
78,114,0.75
79,114,0.73
80,114,0.72
81,114,0.75
82,114,0.73
83,114,0.73
84,114,0.7
85,114,0.69
86,114,0.77
87,114,0.81
88,114,0.77
89,114,0.84
90,114,0.89
91,114,0.9
92,114,0.68
105,114,0.57
106,114,0.64
107,114,0.72
108,114,0.79
109,114,0.78
110,114,0.73
111,114,0.65
112,114,0.69
113,114,0.65
114,114,0.61
115,114,0.56
116,114,0.56
117,114,0.64
118,114,0.55
119,114,0.59
120,114,0.66
121,114,0.61
122,114,0.65
123,114,0.59
124,114,0.54
125,114,0.75
126,114,0.83
127,114,0.75
128,114,0.86
129,114,0.8
130,114,0.62
131,114,0.8
132,114,0.83
133,114,0.71
134,114,0.54
135,114,0.74
136,114,0.81
137,114,0.74
138,114,0.68
139,114,0.7
140,114,0.76
141,114,0.76
142,114,0.69
143,114,0.6
144,114,0.62
145,114,0.51
168,114,0.52
173,114,0.5
195,114,0.89
18,115,0.97
19,115,0.88
20,115,0.92
21,115,0.7
22,115,0.74
23,115,0.81
24,115,0.67
25,115,0.8
26,115,0.79
27,115,0.85
28,115,0.76
29,115,0.76
30,115,0.6
31,115,0.56
32,115,0.59
33,115,0.72
34,115,0.72
35,115,0.73
36,115,0.75
37,115,0.74
38,115,0.73
39,115,0.69
40,115,0.66
41,115,0.71
42,115,0.68
43,115,0.67
44,115,0.67
45,115,0.68
46,115,0.71
47,115,0.68
48,115,0.7
49,115,0.61
50,115,0.74
51,115,0.85
52,115,0.83
53,115,0.77
54,115,0.65
55,115,0.67
56,115,0.57
57,115,0.61
58,115,0.61
59,115,0.54
60,115,0.65
61,115,0.7
62,115,0.57
63,115,0.6
64,115,0.66
65,115,0.68
66,115,0.62
67,115,0.64
68,115,0.69
69,115,0.74
70,115,0.77
71,115,0.71
72,115,0.68
73,115,0.69
74,115,0.68
75,115,0.67
76,115,0.73
77,115,0.82
78,115,0.85
79,115,0.82
80,115,0.79
81,115,0.82
82,115,0.81
83,115,0.8
84,115,0.81
85,115,0.86
86,115,0.88
87,115,0.84
88,115,0.83
89,115,0.79
90,115,0.8
91,115,0.58
93,115,0.52
102,115,0.6
103,115,0.63
104,115,0.62
105,115,0.75
106,115,0.73
107,115,0.65
108,115,0.6
109,115,0.56
110,115,0.59
111,115,0.6
112,115,0.72
113,115,0.68
114,115,0.67
115,115,0.67
116,115,0.57
117,115,0.56
118,115,0.53
119,115,0.66
120,115,0.6
121,115,0.62
122,115,0.73
123,115,0.79
124,115,0.77
125,115,0.86
126,115,0.84
127,115,0.79
128,115,0.78
129,115,0.79
130,115,0.88
131,115,0.88
132,115,0.82
133,115,0.85
134,115,0.64
135,115,0.8
136,115,0.91
137,115,0.75
138,115,0.58
193,115,0.5
195,115,0.87
17,116,0.51
18,116,0.97
19,116,0.89
20,116,0.91
21,116,0.85
22,116,0.92
23,116,0.71
24,116,0.81
25,116,0.79
26,116,0.64
27,116,0.64
28,116,0.61
29,116,0.72
30,116,0.67
31,116,0.69
32,116,0.55
34,116,0.53
35,116,0.56
38,116,0.57
40,116,0.52
41,116,0.57
42,116,0.59
43,116,0.63
44,116,0.62
45,116,0.6
46,116,0.63
47,116,0.63
48,116,0.67
49,116,0.61
50,116,0.82
51,116,0.94
52,116,0.85
53,116,0.7
54,116,0.58
55,116,0.59
56,116,0.6
57,116,0.62
58,116,0.68
59,116,0.64
61,116,0.53
62,116,0.72
63,116,0.79
64,116,0.75
65,116,0.81
66,116,0.8
67,116,0.76
68,116,0.68
69,116,0.62
70,116,0.64
71,116,0.62
77,116,0.51
82,116,0.53
83,116,0.52
84,116,0.55
85,116,0.6
86,116,0.55
90,116,0.51
91,116,0.7
92,116,0.56
99,116,0.62
100,116,0.7
101,116,0.73
102,116,0.77
103,116,0.59
104,116,0.57
105,116,0.64
106,116,0.56
107,116,0.51
108,116,0.57
109,116,0.6
110,116,0.62
111,116,0.62
112,116,0.65
113,116,0.61
114,116,0.58
115,116,0.57
116,116,0.51
117,116,0.59
118,116,0.66
119,116,0.78
120,116,0.74
121,116,0.78
122,116,0.7
123,116,0.77
124,116,0.83
125,116,0.92
126,116,0.79
127,116,0.6
128,116,0.84
129,116,0.75
130,116,0.83
131,116,0.73
132,116,0.68
133,116,0.76
134,116,0.62
135,116,0.53
189,116,0.53
194,116,0.65
195,116,0.73
17,117,0.72
18,117,0.89
19,117,0.93
20,117,0.91
21,117,0.91
22,117,0.86
23,117,0.7
24,117,0.64
25,117,0.69
26,117,0.71
27,117,0.8
28,117,0.69
29,117,0.59
30,117,0.55
31,117,0.69
32,117,0.64
33,117,0.62
34,117,0.66
35,117,0.69
36,117,0.71
37,117,0.59
38,117,0.58
39,117,0.64
40,117,0.67
41,117,0.7
42,117,0.62
43,117,0.53
46,117,0.56
47,117,0.59
49,117,0.56
50,117,0.86
51,117,0.94
52,117,0.76
53,117,0.55
54,117,0.55
55,117,0.61
56,117,0.62
57,117,0.64
58,117,0.55
59,117,0.66
60,117,0.73
61,117,0.61
62,117,0.68
63,117,0.81
64,117,0.76
65,117,0.7
66,117,0.53
90,117,0.7
91,117,0.7
96,117,0.64
97,117,0.67
98,117,0.75
99,117,0.67
100,117,0.6
101,117,0.63
102,117,0.66
105,117,0.57
106,117,0.6
107,117,0.56
108,117,0.55
110,117,0.5
111,117,0.56
112,117,0.6
113,117,0.6
114,117,0.68
115,117,0.81
116,117,0.72
117,117,0.65
118,117,0.62
119,117,0.7
120,117,0.69
121,117,0.77
122,117,0.75
123,117,0.83
124,117,0.77
125,117,0.78
126,117,0.76
127,117,0.73
128,117,0.84
129,117,0.69
130,117,0.59
131,117,0.59
192,117,0.65
193,117,0.54
194,117,0.87
17,118,0.89
18,118,0.86
19,118,0.93
20,118,0.89
21,118,0.79
22,118,0.71
23,118,0.71
24,118,0.73
25,118,0.69
26,118,0.57
27,118,0.54
28,118,0.62
29,118,0.73
30,118,0.72
31,118,0.69
32,118,0.57
34,118,0.63
35,118,0.67
36,118,0.61
37,118,0.56
38,118,0.62
39,118,0.58
40,118,0.66
41,118,0.69
42,118,0.68
43,118,0.71
44,118,0.74
45,118,0.72
46,118,0.69
47,118,0.6
48,118,0.58
49,118,0.64
50,118,0.84
51,118,0.91
52,118,0.8
53,118,0.67
54,118,0.73
55,118,0.66
56,118,0.65
57,118,0.68
58,118,0.67
59,118,0.74
60,118,0.74
61,118,0.7
62,118,0.66
91,118,0.59
92,118,0.56
93,118,0.55
94,118,0.55
95,118,0.73
96,118,0.71
97,118,0.66
98,118,0.63
99,118,0.64
100,118,0.61
102,118,0.51
103,118,0.54
104,118,0.58
105,118,0.6
108,118,0.6
109,118,0.6
110,118,0.53
111,118,0.51
112,118,0.58
113,118,0.56
114,118,0.63
115,118,0.78
116,118,0.66
117,118,0.59
118,118,0.71
119,118,0.91
120,118,0.97
121,118,0.63
122,118,0.59
123,118,0.88
124,118,0.78
125,118,0.67
128,118,0.57
129,118,0.51
184,118,0.66
185,118,0.65
186,118,0.65
187,118,0.69
188,118,0.67
189,118,0.67
190,118,0.54
193,118,0.53
194,118,0.87
17,119,0.89
18,119,0.91
19,119,0.9
20,119,0.75
21,119,0.66
22,119,0.76
23,119,0.64
24,119,0.59
25,119,0.69
26,119,0.83
27,119,0.9
28,119,0.83
29,119,0.65
30,119,0.58
31,119,0.63
32,119,0.68
33,119,0.71
34,119,0.8
35,119,0.74
36,119,0.76
37,119,0.76
38,119,0.76
39,119,0.66
40,119,0.67
41,119,0.66
42,119,0.62
43,119,0.62
44,119,0.58
45,119,0.54
46,119,0.63
47,119,0.71
48,119,0.66
49,119,0.75
50,119,0.89
51,119,0.89
52,119,0.76
53,119,0.67
54,119,0.8
55,119,0.69
56,119,0.63
57,119,0.67
58,119,0.64
59,119,0.62
60,119,0.5
90,119,0.6
91,119,0.6
92,119,0.56
93,119,0.67
94,119,0.78
95,119,0.69
96,119,0.65
97,119,0.67
98,119,0.51
100,119,0.6
101,119,0.57
102,119,0.58
103,119,0.58
104,119,0.53
105,119,0.62
106,119,0.55
107,119,0.53
108,119,0.59
109,119,0.55
110,119,0.57
111,119,0.66
112,119,0.81
113,119,0.72
114,119,0.67
115,119,0.78
116,119,0.75
117,119,0.73
118,119,0.63
119,119,0.5
123,119,0.62
125,119,0.6
179,119,0.51
180,119,0.65
181,119,0.72
182,119,0.8
183,119,0.89
184,119,0.77
185,119,0.73
186,119,0.7
187,119,0.71
188,119,0.67
189,119,0.74
190,119,0.78
191,119,0.9
192,119,0.9
193,119,0.88
194,119,0.78
17,120,0.88
18,120,0.9
19,120,0.84
20,120,0.84
21,120,0.74
22,120,0.63
23,120,0.77
24,120,0.9
25,120,0.82
26,120,0.63
27,120,0.54
28,120,0.67
29,120,0.74
30,120,0.85
31,120,0.78
32,120,0.59
33,120,0.53
34,120,0.55
35,120,0.55
36,120,0.62
37,120,0.63
38,120,0.67
39,120,0.62
40,120,0.66
41,120,0.63
42,120,0.64
43,120,0.66
44,120,0.76
45,120,0.67
46,120,0.69
47,120,0.76
48,120,0.74
49,120,0.92
50,120,0.87
51,120,0.91
52,120,0.83
53,120,0.77
54,120,0.78
55,120,0.74
56,120,0.68
57,120,0.59
89,120,0.56
90,120,0.72
91,120,0.53
92,120,0.75
93,120,0.81
94,120,0.74
95,120,0.62
96,120,0.59
97,120,0.51
98,120,0.62
99,120,0.71
100,120,0.67
101,120,0.6
102,120,0.56
103,120,0.59
104,120,0.6
105,120,0.59
106,120,0.57
107,120,0.6
108,120,0.68
109,120,0.73
110,120,0.75
111,120,0.77
112,120,0.81
113,120,0.74
114,120,0.65
115,120,0.54
176,120,0.56
177,120,0.75
178,120,0.76
179,120,0.75
180,120,0.72
181,120,0.68
182,120,0.68
184,120,0.51
185,120,0.64
186,120,0.65
187,120,0.72
188,120,0.64
189,120,0.65
190,120,0.78
191,120,0.86
192,120,0.89
193,120,0.94
194,120,0.57
17,121,0.95
18,121,0.88
19,121,0.83
20,121,0.76
21,121,0.75
22,121,0.84
23,121,0.75
24,121,0.66
25,121,0.66
26,121,0.64
27,121,0.68
28,121,0.71
29,121,0.64
30,121,0.64
31,121,0.58
32,121,0.67
33,121,0.66
34,121,0.7
35,121,0.72
36,121,0.73
37,121,0.7
38,121,0.66
39,121,0.59
40,121,0.64
41,121,0.63
42,121,0.54
43,121,0.64
44,121,0.55
45,121,0.65
46,121,0.76
47,121,0.81
48,121,0.86
49,121,0.9
50,121,0.89
51,121,0.86
52,121,0.84
53,121,0.72
54,121,0.58
55,121,0.56
89,121,0.55
90,121,0.73
91,121,0.8
92,121,0.82
93,121,0.75
94,121,0.64
95,121,0.5
96,121,0.65
97,121,0.57
98,121,0.62
99,121,0.67
100,121,0.66
101,121,0.66
102,121,0.62
103,121,0.59
104,121,0.8
105,121,0.82
106,121,0.78
107,121,0.72
108,121,0.66
109,121,0.58
110,121,0.51
111,121,0.5
164,121,0.52
173,121,0.62
174,121,0.73
175,121,0.78
176,121,0.63
177,121,0.54
178,121,0.64
179,121,0.67
180,121,0.67
181,121,0.65
182,121,0.58
183,121,0.63
184,121,0.62
185,121,0.68
186,121,0.69
187,121,0.66
188,121,0.58
189,121,0.64
190,121,0.74
191,121,0.89
192,121,0.92
193,121,0.95
17,122,0.88
18,122,0.89
19,122,0.91
20,122,0.9
21,122,0.81
22,122,0.7
23,122,0.75
24,122,0.79
25,122,0.81
26,122,0.71
27,122,0.59
28,122,0.53
29,122,0.68
30,122,0.77
31,122,0.66
32,122,0.71
33,122,0.68
34,122,0.65
35,122,0.65
36,122,0.63
37,122,0.7
38,122,0.76
39,122,0.79
40,122,0.8
41,122,0.75
42,122,0.64
43,122,0.67
44,122,0.55
45,122,0.56
46,122,0.54
47,122,0.66
48,122,0.92
49,122,0.83
50,122,0.85
51,122,0.72
52,122,0.78
53,122,0.54
89,122,0.88
90,122,0.86
91,122,0.81
92,122,0.7
93,122,0.59
94,122,0.53
95,122,0.61
96,122,0.57
97,122,0.57
98,122,0.66
99,122,0.69
100,122,0.71
101,122,0.81
102,122,0.86
103,122,0.85
104,122,0.74
105,122,0.68
106,122,0.52
162,122,0.52
170,122,0.63
171,122,0.77
172,122,0.75
173,122,0.7
174,122,0.64
175,122,0.57
176,122,0.61
177,122,0.63
178,122,0.59
179,122,0.55
182,122,0.62
183,122,0.62
184,122,0.59
185,122,0.59
186,122,0.61
187,122,0.56
188,122,0.54
189,122,0.65
190,122,0.67
191,122,0.83
192,122,0.89
193,122,0.89
17,123,0.94
18,123,0.93
19,123,0.86
20,123,0.63
21,123,0.62
22,123,0.82
23,123,0.81
24,123,0.66
25,123,0.57
26,123,0.54
27,123,0.64
28,123,0.66
29,123,0.81
30,123,0.85
31,123,0.79
32,123,0.76
33,123,0.77
34,123,0.75
35,123,0.74
36,123,0.59
37,123,0.53
45,123,0.57
46,123,0.61
47,123,0.91
48,123,0.89
49,123,0.92
50,123,0.81
88,123,0.66
89,123,0.95
90,123,0.73
91,123,0.6
92,123,0.57
93,123,0.59
94,123,0.56
95,123,0.67
96,123,0.8
97,123,0.76
98,123,0.77
99,123,0.66
100,123,0.51
150,123,0.56
151,123,0.71
152,123,0.75
153,123,0.78
154,123,0.81
155,123,0.82
156,123,0.81
157,123,0.82
158,123,0.82
159,123,0.81
160,123,0.86
161,123,0.85
162,123,0.8
163,123,0.83
164,123,0.71
165,123,0.75
166,123,0.71
167,123,0.68
168,123,0.73
169,123,0.69
170,123,0.71
171,123,0.7
172,123,0.6
173,123,0.59
174,123,0.62
175,123,0.56
176,123,0.55
177,123,0.62
178,123,0.61
179,123,0.7
180,123,0.59
182,123,0.66
183,123,0.66
184,123,0.63
185,123,0.66
186,123,0.66
187,123,0.68
188,123,0.71
189,123,0.79
190,123,0.75
191,123,0.83
192,123,0.84
193,123,0.79
17,124,0.79
18,124,0.92
19,124,0.76
20,124,0.82
21,124,0.9
22,124,0.6
23,124,0.72
24,124,0.77
25,124,0.57
26,124,0.52
27,124,0.7
28,124,0.76
29,124,0.8
30,124,0.64
42,124,0.6
44,124,0.6
45,124,0.54
46,124,0.7
47,124,0.88
48,124,0.79
49,124,0.67
52,124,0.51
87,124,0.57
88,124,0.93
89,124,0.72
90,124,0.61
91,124,0.59
92,124,0.56
93,124,0.66
94,124,0.76
95,124,0.76
96,124,0.78
97,124,0.55
121,124,0.54
125,124,0.51
126,124,0.5
144,124,0.53
145,124,0.6
146,124,0.6
147,124,0.78
148,124,0.8
149,124,0.76
150,124,0.72
151,124,0.74
152,124,0.71
153,124,0.57
154,124,0.64
155,124,0.67
156,124,0.58
157,124,0.73
158,124,0.92
159,124,0.85
160,124,0.82
161,124,0.76
162,124,0.8
163,124,0.76
164,124,0.77
165,124,0.74
166,124,0.73
167,124,0.6
168,124,0.66
169,124,0.62
170,124,0.62
171,124,0.6
172,124,0.59
173,124,0.67
174,124,0.66
175,124,0.51
176,124,0.61
177,124,0.61
178,124,0.69
179,124,0.63
180,124,0.58
181,124,0.64
182,124,0.63
183,124,0.62
184,124,0.6
185,124,0.66
186,124,0.55
187,124,0.58
188,124,0.63
189,124,0.7
190,124,0.8
191,124,0.92
192,124,0.9
193,124,0.7
17,125,0.74
18,125,0.9
19,125,0.91
20,125,0.81
21,125,0.77
22,125,0.79
23,125,0.87
24,125,0.75
25,125,0.74
26,125,0.77
27,125,0.7
28,125,0.5
46,125,0.79
47,125,0.73
49,125,0.67
50,125,0.51
75,125,0.5
76,125,0.58
77,125,0.64
78,125,0.66
79,125,0.63
80,125,0.63
81,125,0.6
82,125,0.62
83,125,0.69
84,125,0.72
85,125,0.7
86,125,0.76
87,125,0.88
88,125,0.86
89,125,0.7
90,125,0.76
91,125,0.74
92,125,0.7
93,125,0.69
94,125,0.69
95,125,0.6
121,125,0.55
141,125,0.61
142,125,0.68
143,125,0.71
144,125,0.68
145,125,0.7
146,125,0.63
147,125,0.73
148,125,0.75
149,125,0.67
150,125,0.64
151,125,0.62
152,125,0.6
153,125,0.64
154,125,0.68
155,125,0.71
156,125,0.74
157,125,0.77
158,125,0.77
159,125,0.75
160,125,0.75
161,125,0.76
162,125,0.85
163,125,0.75
164,125,0.72
165,125,0.59
166,125,0.6
167,125,0.54
168,125,0.69
169,125,0.69
170,125,0.67
171,125,0.61
172,125,0.6
173,125,0.68
174,125,0.63
176,125,0.63
177,125,0.75
178,125,0.68
181,125,0.58
182,125,0.65
183,125,0.59
184,125,0.67
185,125,0.82
186,125,0.72
187,125,0.74
188,125,0.71
189,125,0.67
190,125,0.73
191,125,0.82
192,125,0.98
193,125,0.57
17,126,0.85
18,126,0.96
19,126,0.83
20,126,0.81
21,126,0.93
22,126,0.89
23,126,0.83
24,126,0.69
43,126,0.67
46,126,0.68
47,126,0.66
48,126,0.54
49,126,0.56
68,126,0.51
69,126,0.61
70,126,0.68
71,126,0.72
72,126,0.68
73,126,0.71
74,126,0.75
75,126,0.77
76,126,0.76
77,126,0.74
78,126,0.72
79,126,0.71
80,126,0.73
81,126,0.74
82,126,0.76
83,126,0.78
84,126,0.85
85,126,0.91
86,126,0.81
87,126,0.63
88,126,0.68
89,126,0.78
90,126,0.82
91,126,0.78
92,126,0.76
93,126,0.56
137,126,0.55
138,126,0.69
139,126,0.71
140,126,0.76
141,126,0.81
142,126,0.78
143,126,0.7
144,126,0.63
145,126,0.66
146,126,0.61
147,126,0.69
148,126,0.75
149,126,0.65
150,126,0.66
151,126,0.61
152,126,0.64
153,126,0.58
154,126,0.59
155,126,0.57
156,126,0.53
157,126,0.64
158,126,0.77
159,126,0.75
160,126,0.55
161,126,0.73
162,126,0.76
163,126,0.7
164,126,0.67
165,126,0.72
166,126,0.58
168,126,0.54
169,126,0.6
170,126,0.63
171,126,0.61
172,126,0.66
173,126,0.71
174,126,0.66
175,126,0.51
176,126,0.56
177,126,0.72
178,126,0.63
179,126,0.69
180,126,0.66
181,126,0.52
182,126,0.65
183,126,0.7
184,126,0.62
185,126,0.68
186,126,0.55
187,126,0.51
188,126,0.56
189,126,0.65
190,126,0.74
191,126,0.93
192,126,0.92
17,127,0.85
18,127,0.89
19,127,0.98
20,127,0.87
21,127,0.86
22,127,0.94
23,127,0.66
42,127,0.52
43,127,0.5
45,127,0.73
46,127,0.69
47,127,0.55
48,127,0.6
61,127,0.53
62,127,0.71
63,127,0.8
64,127,0.71
65,127,0.65
66,127,0.67
67,127,0.79
68,127,0.82
69,127,0.73
70,127,0.65
71,127,0.64
72,127,0.66
73,127,0.69
74,127,0.73
75,127,0.75
76,127,0.72
77,127,0.68
78,127,0.67
79,127,0.69
80,127,0.7
81,127,0.66
82,127,0.68
83,127,0.74
84,127,0.8
85,127,0.84
86,127,0.73
87,127,0.51
88,127,0.75
89,127,0.83
90,127,0.81
91,127,0.77
134,127,0.57
135,127,0.68
136,127,0.79
137,127,0.75
138,127,0.7
139,127,0.7
140,127,0.68
141,127,0.6
142,127,0.56
143,127,0.6
144,127,0.62
145,127,0.63
146,127,0.55
147,127,0.55
148,127,0.62
149,127,0.52
150,127,0.59
151,127,0.54
152,127,0.52
153,127,0.58
154,127,0.59
155,127,0.57
156,127,0.59
157,127,0.64
158,127,0.69
159,127,0.73
160,127,0.62
161,127,0.73
162,127,0.78
163,127,0.8
164,127,0.78
165,127,0.71
166,127,0.65
167,127,0.68
168,127,0.69
169,127,0.67
170,127,0.59
171,127,0.58
172,127,0.67
173,127,0.72
174,127,0.62
176,127,0.61
177,127,0.71
178,127,0.72
179,127,0.69
180,127,0.71
181,127,0.65
